Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_006_Line_Y_500m,MOD17A2H_006_Sample_X_500m,MOD17A2H_006_Gpp_500m,MOD17A2H_006_PsnNet_500m,MOD17A2H_006_Psn_QC_500m,MOD17A2H_006_Psn_QC_500m_bitmask,MOD17A2H_006_Psn_QC_500m_MODLAND,MOD17A2H_006_Psn_QC_500m_MODLAND_Description,MOD17A2H_006_Psn_QC_500m_Sensor,MOD17A2H_006_Psn_QC_500m_Sensor_Description,MOD17A2H_006_Psn_QC_500m_DeadDetector,MOD17A2H_006_Psn_QC_500m_DeadDetector_Description,MOD17A2H_006_Psn_QC_500m_CloudState,MOD17A2H_006_Psn_QC_500m_CloudState_Description,MOD17A2H_006_Psn_QC_500m_SCF_QC,MOD17A2H_006_Psn_QC_500m_SCF_QC_Description
DBF,ZM-Mon,-15.4378,23.2528,2013-04-07,h20v10,1305.0,579.0,0.0471000000834465,0.034699998795986176,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-04-15,h20v10,1305.0,579.0,0.039000000804662704,0.030799999833106995,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-04-23,h20v10,1305.0,579.0,0.043699998408555984,0.03680000081658363,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-05-01,h20v10,1305.0,579.0,0.04259999841451645,0.03680000081658363,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-05-09,h20v10,1305.0,579.0,0.035099998116493225,0.028299998492002487,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-05-17,h20v10,1305.0,579.0,0.03399999812245369,0.028099998831748962,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-05-25,h20v10,1305.0,579.0,0.03229999914765358,0.025999998673796654,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-06-02,h20v10,1305.0,579.0,0.030799999833106995,0.024799998849630356,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-06-10,h20v10,1305.0,579.0,0.02979999966919422,0.02459999918937683,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-06-18,h20v10,1305.0,579.0,0.02889999933540821,0.023899998515844345,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-06-26,h20v10,1305.0,579.0,0.02539999969303608,0.019199999049305916,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-07-04,h20v10,1305.0,579.0,0.02579999901354313,0.020600000396370888,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-07-12,h20v10,1305.0,579.0,0.02499999850988388,0.02029999904334545,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-07-20,h20v10,1305.0,579.0,0.026499999687075615,0.021299999207258224,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-07-28,h20v10,1305.0,579.0,0.02719999849796295,0.022199999541044235,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-08-05,h20v10,1305.0,579.0,0.020099999383091927,0.014099999330937862,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-08-13,h20v10,1305.0,579.0,0.014999999664723873,0.006799999624490738,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-08-21,h20v10,1305.0,579.0,0.016099998727440834,0.008899999782443047,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-08-29,h20v10,1305.0,579.0,0.010999999940395355,0.002300000051036477,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-09-06,h20v10,1305.0,579.0,0.00839999970048666,0.0005999999702908099,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-09-14,h20v10,1305.0,579.0,0.00029999998514540493,-0.008700000122189522,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-09-22,h20v10,1305.0,579.0,0.001500000013038516,-0.008299999870359898,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-09-30,h20v10,1305.0,579.0,0.00839999970048666,-0.001999999862164259,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-10-08,h20v10,1305.0,579.0,0.000699999975040555,-0.016499999910593033,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-10-16,h20v10,1305.0,579.0,0.0032999999821186066,-0.010300000198185444,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-10-24,h20v10,1305.0,579.0,0.010999999940395355,-0.003999999724328518,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-11-01,h20v10,1305.0,579.0,0.016099998727440834,0.007799999788403511,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-11-09,h20v10,1305.0,579.0,0.010400000028312206,-0.00019999999494757503,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-11-17,h20v10,1305.0,579.0,0.027400000020861626,0.015099999494850636,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-11-25,h20v10,1305.0,579.0,0.022199999541044235,0.0044999998062849045,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-12-03,h20v10,1305.0,579.0,0.019899999722838402,0.010799999348819256,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-12-11,h20v10,1305.0,579.0,0.019600000232458115,0.013100000098347664,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-12-19,h20v10,1305.0,579.0,0.026399999856948853,0.017400000244379044,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2013-12-27,h20v10,1305.0,579.0,0.007899999618530273,0.0058999997563660145,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-01-01,h20v10,1305.0,579.0,0.031199999153614044,0.022699998691678047,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-01-09,h20v10,1305.0,579.0,0.04010000079870224,0.02969999983906746,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-01-17,h20v10,1305.0,579.0,0.05649999901652336,0.03920000046491623,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-01-25,h20v10,1305.0,579.0,0.047599997371435165,0.03500000014901161,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-02-02,h20v10,1305.0,579.0,0.026999998837709427,0.02019999921321869,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-02-10,h20v10,1305.0,579.0,0.04659999907016754,0.03480000048875809,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-02-18,h20v10,1305.0,579.0,0.04079999774694443,0.03150000050663948,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-02-26,h20v10,1305.0,579.0,0.017400000244379044,0.013599999248981476,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-03-06,h20v10,1305.0,579.0,0.003499999875202775,0.00279999990016222,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-03-14,h20v10,1305.0,579.0,0.05049999803304672,0.03759999945759773,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-03-22,h20v10,1305.0,579.0,0.057499997317790985,0.04339999705553055,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-03-30,h20v10,1305.0,579.0,0.048899997025728226,0.03709999844431877,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-04-07,h20v10,1305.0,579.0,0.04479999840259552,0.035499997437000275,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-04-15,h20v10,1305.0,579.0,0.05260000005364418,0.043699998408555984,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-04-23,h20v10,1305.0,579.0,0.04649999737739563,0.03669999912381172,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-05-01,h20v10,1305.0,579.0,0.043800000101327896,0.037299998104572296,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-05-09,h20v10,1305.0,579.0,0.03889999911189079,0.03229999914765358,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-05-17,h20v10,1305.0,579.0,0.0421999990940094,0.0348999984562397,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-05-25,h20v10,1305.0,579.0,0.03790000081062317,0.03139999881386757,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-06-02,h20v10,1305.0,579.0,0.031300000846385956,0.02579999901354313,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-06-10,h20v10,1305.0,579.0,0.03280000016093254,0.026799999177455902,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-06-18,h20v10,1305.0,579.0,0.03240000084042549,0.026599999517202377,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-06-26,h20v10,1305.0,579.0,0.026899999007582664,0.02239999920129776,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-07-04,h20v10,1305.0,579.0,0.02630000002682209,0.021699998527765274,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-07-12,h20v10,1305.0,579.0,0.024799998849630356,0.020999999716877937,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-07-20,h20v10,1305.0,579.0,0.026499999687075615,0.021299999207258224,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-07-28,h20v10,1305.0,579.0,0.026899999007582664,0.021800000220537186,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-08-05,h20v10,1305.0,579.0,0.021900000050663948,0.01589999906718731,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-08-13,h20v10,1305.0,579.0,0.023399999365210533,0.01730000041425228,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-08-21,h20v10,1305.0,579.0,0.014599999412894249,0.006599999964237213,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-08-29,h20v10,1305.0,579.0,0.018299998715519905,0.013199999928474426,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-09-06,h20v10,1305.0,579.0,0.016200000420212746,0.008200000040233135,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-09-14,h20v10,1305.0,579.0,0.0052999998442828655,-0.0058999997563660145,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-09-22,h20v10,1305.0,579.0,0.0058999997563660145,-0.004299999680370092,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-09-30,h20v10,1305.0,579.0,0.008200000040233135,-0.0023999998811632395,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-10-08,h20v10,1305.0,579.0,0.0030999998562037945,-0.011799999512732029,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-10-16,h20v10,1305.0,579.0,0.00019999999494757503,-0.017099998891353607,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-10-24,h20v10,1305.0,579.0,0.0024999999441206455,-0.010599999688565731,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-11-01,h20v10,1305.0,579.0,0.01249999925494194,0.0015999999595806003,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-11-09,h20v10,1305.0,579.0,0.017400000244379044,0.005200000014156103,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-11-17,h20v10,1305.0,579.0,0.024299999698996544,0.012799999676644802,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-11-25,h20v10,1305.0,579.0,0.01599999889731407,-0.004699999932199717,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-12-03,h20v10,1305.0,579.0,0.0032999999821186066,0.0018999999156221747,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-12-11,h20v10,1305.0,579.0,0.03759999945759773,0.02499999850988388,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-12-19,h20v10,1305.0,579.0,0.02419999986886978,0.01759999990463257,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2014-12-27,h20v10,1305.0,579.0,0.021399999037384987,0.010300000198185444,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-01-01,h20v10,1305.0,579.0,0.025299999862909317,0.01489999983459711,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-01-09,h20v10,1305.0,579.0,0.01589999906718731,0.009999999776482582,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-01-17,h20v10,1305.0,579.0,0.045099999755620956,0.02969999983906746,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-01-25,h20v10,1305.0,579.0,0.033900000154972076,0.023899998515844345,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-02-02,h20v10,1305.0,579.0,0.03629999980330467,0.02279999852180481,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-02-10,h20v10,1305.0,579.0,0.029899999499320984,0.01809999905526638,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-02-18,h20v10,1305.0,579.0,0.03779999911785126,0.02149999886751175,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-02-26,h20v10,1305.0,579.0,0.042500000447034836,0.026599999517202377,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-03-06,h20v10,1305.0,579.0,0.034299999475479126,0.019500000402331352,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-03-14,h20v10,1305.0,579.0,0.02669999934732914,0.009800000116229057,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-03-22,h20v10,1305.0,579.0,0.02279999852180481,0.007799999788403511,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-03-30,h20v10,1305.0,579.0,0.035999998450279236,0.02419999986886978,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DBF,ZM-Mon,-15.4378,23.2528,2015-04-07,h20v10,1305.0,579.0,0.036399997770786285,0.028699999675154686,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
