Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD16A2_006_Line_Y_500m,MOD16A2_006_Sample_X_500m,MOD16A2_006_ET_500m,MOD16A2_006_LE_500m,MOD16A2_006_PET_500m,MOD16A2_006_PLE_500m,MOD16A2_006_ET_QC_500m,MOD16A2_006_ET_QC_500m_bitmask,MOD16A2_006_ET_QC_500m_MODLAND,MOD16A2_006_ET_QC_500m_MODLAND_Description,MOD16A2_006_ET_QC_500m_Sensor,MOD16A2_006_ET_QC_500m_Sensor_Description,MOD16A2_006_ET_QC_500m_DeadDetector,MOD16A2_006_ET_QC_500m_DeadDetector_Description,MOD16A2_006_ET_QC_500m_CloudState,MOD16A2_006_ET_QC_500m_CloudState_Description,MOD16A2_006_ET_QC_500m_SCF_QC,MOD16A2_006_ET_QC_500m_SCF_QC_Description
DBF,AU-Lox,-34.4704,140.6551,2013-08-13,h29v12,1072.0,1430.0,5.599999904632568,1740000.0,19.399999618530273,6000000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-08-21,h29v12,1072.0,1430.0,10.199999809265137,3130000.0,26.100000381469727,8040000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-08-29,h29v12,1072.0,1430.0,9.0,2760000.0,34.400001525878906,10560000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-09-06,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-09-14,h29v12,1072.0,1430.0,17.0,5250000.0,34.60000228881836,10650000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-09-22,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-09-30,h29v12,1072.0,1430.0,18.200000762939453,5590000.0,40.5,12440000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-10-08,h29v12,1072.0,1430.0,16.5,5060000.0,51.0,15640000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-10-16,h29v12,1072.0,1430.0,13.0,3970000.0,55.70000076293945,17070000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-10-24,h29v12,1072.0,1430.0,26.100000381469727,8010000.0,53.0,16280000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-11-01,h29v12,1072.0,1430.0,19.100000381469727,5830000.0,61.0,18690000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-11-09,h29v12,1072.0,1430.0,8.800000190734863,2690000.0,60.60000228881836,18630000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-11-17,h29v12,1072.0,1430.0,12.90000057220459,3950000.0,63.5,19450000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-11-25,h29v12,1072.0,1430.0,16.600000381469727,5070000.0,69.4000015258789,21170000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-12-03,h29v12,1072.0,1430.0,14.0,4300000.0,63.60000228881836,19460000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-12-11,h29v12,1072.0,1430.0,20.600000381469727,6300000.0,68.0999984741211,20780000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-12-19,h29v12,1072.0,1430.0,16.5,5040000.0,64.9000015258789,19750000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2013-12-27,h29v12,1072.0,1430.0,9.5,4640000.0,49.60000228881836,24200000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-01-01,h29v12,1072.0,1430.0,12.600000381469727,3860000.0,66.0999984741211,20250000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-01-09,h29v12,1072.0,1430.0,10.600000381469727,3220000.0,81.0,24520000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-01-17,h29v12,1072.0,1430.0,16.200000762939453,4950000.0,67.5,20550000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-01-25,h29v12,1072.0,1430.0,6.800000190734863,2070000.0,76.80000305175781,23280000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-02-02,h29v12,1072.0,1430.0,10.600000381469727,3210000.0,72.0999984741211,21870000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-02-10,h29v12,1072.0,1430.0,12.199999809265137,3710000.0,55.29999923706055,16850000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-02-18,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-02-26,h29v12,1072.0,1430.0,13.199999809265137,4020000.0,60.29999923706055,18420000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-03-06,h29v12,1072.0,1430.0,12.699999809265137,3870000.0,54.900001525878906,16750000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-03-14,h29v12,1072.0,1430.0,9.40000057220459,2880000.0,48.0,14690000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-03-22,h29v12,1072.0,1430.0,9.0,2750000.0,44.400001525878906,13590000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-03-30,h29v12,1072.0,1430.0,6.200000286102295,1900000.0,43.10000228881836,13180000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-04-07,h29v12,1072.0,1430.0,8.5,2600000.0,25.700000762939453,7890000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-04-15,h29v12,1072.0,1430.0,5.700000286102295,1750000.0,36.20000076293945,11110000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-04-23,h29v12,1072.0,1430.0,6.0,1840000.0,32.10000228881836,9870000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-05-01,h29v12,1072.0,1430.0,6.900000095367432,2130000.0,21.5,6640000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-05-09,h29v12,1072.0,1430.0,6.599999904632568,2030000.0,26.80000114440918,8240000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-05-17,h29v12,1072.0,1430.0,6.800000190734863,2070000.0,23.100000381469727,7100000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-05-25,h29v12,1072.0,1430.0,6.599999904632568,2040000.0,19.600000381469727,6030000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-06-02,h29v12,1072.0,1430.0,6.599999904632568,2040000.0,15.90000057220459,4910000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-06-10,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,8.0,0b00001000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-06-18,h29v12,1072.0,1430.0,6.5,2010000.0,13.600000381469727,4200000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-06-26,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-07-04,h29v12,1072.0,1430.0,6.300000190734863,1940000.0,14.600000381469727,4500000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-07-12,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-07-20,h29v12,1072.0,1430.0,6.599999904632568,2030000.0,19.399999618530273,6000000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-07-28,h29v12,1072.0,1430.0,4.800000190734863,1490000.0,22.30000114440918,6880000.0,0.0,0b00000000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,"Main (RT) method used, best result possible (no saturation)"
DBF,AU-Lox,-34.4704,140.6551,2014-08-05,h29v12,1072.0,1430.0,32765.0,32765.0,32765.0,32765.0,16.0,0b00010000,0b0,Good quality (main algorithm with or without saturation),0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present on pixel,0b000,"Main (RT) method used, best result possible (no saturation)"
